Id,Label,year,month,length,file
2024-02-04_1183.txt,"Israel’s war on Gaza: List of key events, day 121",2024,2,9,data_in/articles\2024-02-04_1183.txt
2024-02-12_1118.txt,"Israel’s war on Gaza: List of key events, day 129",2024,2,9,data_in/articles\2024-02-12_1118.txt
2024-01-12_1429.txt,"Israel’s war on Gaza: List of key events, day 98",2024,1,9,data_in/articles\2024-01-12_1429.txt
2024-01-13_1413.txt,"Israel’s war on Gaza: List of key events, day 99",2024,1,9,data_in/articles\2024-01-13_1413.txt
2024-01-07_1480.txt,"Israel’s war on Gaza: List of key events, day 93",2024,1,9,data_in/articles\2024-01-07_1480.txt
2024-01-10_1456.txt,"Israel’s war on Gaza: List of key events, day 96",2024,1,9,data_in/articles\2024-01-10_1456.txt
2024-03-28_234.txt,"Israel’s war on Gaza: List of key events, day 174",2024,3,9,data_in/articles\2024-03-28_234.txt
2024-02-28_919.txt,"Israel’s war on Gaza: List of key events, day 145",2024,2,9,data_in/articles\2024-02-28_919.txt
2024-01-24_1295.txt,"Israel’s war on Gaza: List of key events, day 110",2024,1,9,data_in/articles\2024-01-24_1295.txt
2024-01-28_1248.txt,"Israel’s war on Gaza: List of key events, day 114",2024,1,9,data_in/articles\2024-01-28_1248.txt
2024-03-10_399.txt,"Is­rael’s war on Gaza: List of key events, day 156",2024,3,9,data_in/articles\2024-03-10_399.txt
2024-02-26_946.txt,"Israel’s war on Gaza: List of key events, day 143",2024,2,9,data_in/articles\2024-02-26_946.txt
2024-02-24_965.txt,"Israel’s war on Gaza: List of key events, day 141",2024,2,9,data_in/articles\2024-02-24_965.txt
2024-03-21_300.txt,"Is­rael’s war on Gaza: List of key events, day 167",2024,3,9,data_in/articles\2024-03-21_300.txt
2024-03-23_277.txt,"Is­rael’s war on Gaza: List of key events, day 169",2024,3,9,data_in/articles\2024-03-23_277.txt
2024-03-14_358.txt,"Is­rael’s war on Gaza: List of key events, day 160",2024,3,9,data_in/articles\2024-03-14_358.txt
2024-02-15_1072.txt,"Israel’s war on Gaza: List of key events, day 132",2024,2,13,data_in/articles\2024-02-15_1072.txt
2024-03-22_285.txt,"Is­rael’s war on Gaza: List of key events, day 168",2024,3,9,data_in/articles\2024-03-22_285.txt
2024-03-12_380.txt,"Is­rael’s war on Gaza: List of key events, day 158",2024,3,9,data_in/articles\2024-03-12_380.txt
2024-03-25_265.txt,"Is­rael’s war on Gaza: List of key events, day 171",2024,3,9,data_in/articles\2024-03-25_265.txt
2024-02-21_1004.txt,"Israel’s war on Gaza: List of key events, day 138",2024,2,64,data_in/articles\2024-02-21_1004.txt
2024-03-24_272.txt,"Is­rael’s war on Gaza: List of key events, day 170",2024,3,9,data_in/articles\2024-03-24_272.txt
2024-03-29_220.txt,"Israel’s war on Gaza: List of key events, day 175",2024,3,9,data_in/articles\2024-03-29_220.txt
2024-01-02_1532.txt,"Israel’s war on Gaza: List of key events, day 88",2024,1,114,data_in/articles\2024-01-02_1532.txt
2024-02-16_1067.txt,"Israel’s war on Gaza: List of key events, day 133",2024,2,54,data_in/articles\2024-02-16_1067.txt
2024-01-03_1520.txt,"Israel’s war on Gaza: List of key events, day 89",2024,1,81,data_in/articles\2024-01-03_1520.txt
2024-03-13_367.txt,"Is­rael’s war on Gaza: List of key events, day 159",2024,3,65,data_in/articles\2024-03-13_367.txt
2024-02-29_907.txt,"Israel’s war on Gaza: List of key events, day 146",2024,2,42,data_in/articles\2024-02-29_907.txt
2024-01-09_1465.txt,"Israel’s war on Gaza: List of key events, day 95",2024,1,66,data_in/articles\2024-01-09_1465.txt
2024-03-15_349.txt,"Is­rael’s war on Gaza: List of key events, day 161",2024,3,49,data_in/articles\2024-03-15_349.txt
2024-01-01_1540.txt,"Israel’s war on Gaza: List of key events, day 87",2024,1,66,data_in/articles\2024-01-01_1540.txt
2024-01-05_1499.txt,"Israel’s war on Gaza: List of key events, day 91",2024,1,61,data_in/articles\2024-01-05_1499.txt
2024-03-20_311.txt,"Is­rael’s war on Gaza: List of key events, day 166",2024,3,55,data_in/articles\2024-03-20_311.txt
2024-02-08_1154.txt,"Israel’s war on Gaza: List of key events, day 125",2024,2,43,data_in/articles\2024-02-08_1154.txt
2024-01-08_1472.txt,"Israel’s war on Gaza: List of key events, day 94",2024,1,112,data_in/articles\2024-01-08_1472.txt
2024-03-19_320.txt,"Is­rael’s war on Gaza: List of key events, day 165",2024,3,55,data_in/articles\2024-03-19_320.txt
2024-02-13_1107.txt,"Israel’s war on Gaza: List of key events, day 130",2024,2,59,data_in/articles\2024-02-13_1107.txt
2024-04-04_153.txt,"Israel’s war on Gaza: List of key events, day 181",2024,4,9,data_in/articles\2024-04-04_153.txt
2024-03-31_203.txt,"Israel’s war on Gaza: List of key events, day 177",2024,3,9,data_in/articles\2024-03-31_203.txt
2024-04-08_101.txt,"Israel’s war on Gaza: List of key events, day 185",2024,4,9,data_in/articles\2024-04-08_101.txt
2024-04-10_81.txt,"Israel’s war on Gaza: List of key events, day 187",2024,4,19,data_in/articles\2024-04-10_81.txt
2024-04-01_194.txt,"Israel’s war on Gaza: List of key events, day 178",2024,4,41,data_in/articles\2024-04-01_194.txt
2024-04-07_116.txt,"Israel’s war on Gaza: List of key events, day 184",2024,4,9,data_in/articles\2024-04-07_116.txt
2024-04-06_125.txt,"Israel’s war on Gaza: List of key events, day 183",2024,4,9,data_in/articles\2024-04-06_125.txt
2024-04-03_163.txt,"Israel’s war on Gaza: List of key events, day 180",2024,4,64,data_in/articles\2024-04-03_163.txt
2024-04-05_140.txt,"Israel’s war on Gaza: List of key events, day 182",2024,4,28,data_in/articles\2024-04-05_140.txt
2024-04-16_23.txt,"Israel’s war on Gaza: List of key events, day 193",2024,4,9,data_in/articles\2024-04-16_23.txt
2024-04-11_71.txt,"Israel’s war on Gaza: List of key events, day 188",2024,4,9,data_in/articles\2024-04-11_71.txt
2024-04-15_33.txt,"Israel’s war on Gaza: List of key events, day 192",2024,4,9,data_in/articles\2024-04-15_33.txt
2024-04-09_90.txt,"Israel’s war on Gaza: List of key events, day 186",2024,4,106,data_in/articles\2024-04-09_90.txt
2024-04-02_178.txt,"Israel’s war on Gaza: List of key events, day 179",2024,4,52,data_in/articles\2024-04-02_178.txt
2024-04-12_63.txt,"Israel’s war on Gaza: List of key events, day 189",2024,4,168,data_in/articles\2024-04-12_63.txt
2024-04-13_51.txt,"Israel’s war on Gaza: List of key events, day 190",2024,4,84,data_in/articles\2024-04-13_51.txt
2024-03-17_338.txt,Israel’s war on Gaza updates: Rafah invasion to be ‘avoided at all costs’,2024,3,19,data_in/articles\2024-03-17_338.txt
2024-03-16_344.txt,Israel’s war on Gaza updates: ‘Humanitarian catastrophe’ must not escalate,2024,3,19,data_in/articles\2024-03-16_344.txt
2024-03-22_289.txt,"Israel’s war on Gaza updates: Russia, China veto US resolution on Gaza",2024,3,19,data_in/articles\2024-03-22_289.txt
2024-03-20_313.txt,Israel’s war on Gaza updates: Israel ‘negative’ on Hamas truce proposal,2024,3,19,data_in/articles\2024-03-20_313.txt
2024-03-12_381.txt,Israel’s war on Gaza updates: ‘This war is a war on children’ – UN,2024,3,19,data_in/articles\2024-03-12_381.txt
2024-02-11_1133.txt,Israel’s war on Gaza updates: Hamas says Rafah assault would end talks,2024,2,20,data_in/articles\2024-02-11_1133.txt
2024-02-27_937.txt,Israel’s war on Gaza updates: Looming famine could ‘kill thousands’ in days,2024,2,18,data_in/articles\2024-02-27_937.txt
2024-03-07_834.txt,Israel’s war on Gaza live: US to build port as Israel blocks aid via roads,2024,3,19,data_in/articles\2024-03-07_834.txt
2024-03-06_847.txt,Israel’s war on Gaza updates: South Africa asks ICJ to prevent famine,2024,3,19,data_in/articles\2024-03-06_847.txt
2024-01-06_1492.txt,Israel war on Gaza updates: Children dying ‘in every possible way’,2024,1,6,data_in/articles\2024-01-06_1492.txt
2024-01-07_1481.txt,Israel war on Gaza updates: Condemnation after Israel kills 2 journalists,2024,1,6,data_in/articles\2024-01-07_1481.txt
2024-03-04_866.txt,Israel’s war on Gaza updates: Sexual violence no excuse for more violence,2024,3,19,data_in/articles\2024-03-04_866.txt
2024-02-29_908.txt,Israel’s war on Gaza updates: ‘Life draining out of Gaza’-UN on aid attack,2024,2,18,data_in/articles\2024-02-29_908.txt
2024-03-03_874.txt,Israel’s war on Gaza updates: Israel again attacks aid seekers in Gaza City,2024,3,19,data_in/articles\2024-03-03_874.txt
2024-02-28_923.txt,Israel’s war on Gaza updates: 6 children die of malnutrition in north Gaza,2024,2,18,data_in/articles\2024-02-28_923.txt
2024-03-21_301.txt,Israel’s war on Gaza updates: ‘Rafah is Gaza’s last hope’ – UNICEF,2024,3,20,data_in/articles\2024-03-21_301.txt
2024-03-05_859.txt,Israel’s war on Gaza updates: Israel kills three as US envoy visits Beirut,2024,3,19,data_in/articles\2024-03-05_859.txt
2024-03-14_359.txt,Israel’s war on Gaza updates: At least 21 killed in attack on aid seekers,2024,3,6,data_in/articles\2024-03-14_359.txt
2024-03-01_899.txt,Israel’s war on Gaza updates: Biden says US will air drop aid to enclave,2024,3,18,data_in/articles\2024-03-01_899.txt
2024-03-15_353.txt,Israel’s war on Gaza updates: Hamas puts forth proposal aimed at ending war,2024,3,6,data_in/articles\2024-03-15_353.txt
2024-02-12_1123.txt,Israel’s war on Gaza updates: Calls to stave off Rafah offensive grow,2024,2,20,data_in/articles\2024-02-12_1123.txt
2024-03-19_321.txt,Israel’s war on Gaza updates: 23 killed in air strikes on food-aid workers,2024,3,6,data_in/articles\2024-03-19_321.txt
2024-03-23_278.txt,Israel’s war on Gaza updates: UN chief says blocked aid a ‘moral outrage’,2024,3,19,data_in/articles\2024-03-23_278.txt
2024-03-25_267.txt,Israel’s war on Gaza updates: UN expert reports on genocidal acts in Gaza,2024,3,19,data_in/articles\2024-03-25_267.txt
2024-03-26_257.txt,Israel’s war on Gaza updates: Israel says Hamas chief killed on March 10,2024,3,19,data_in/articles\2024-03-26_257.txt
2024-03-27_248.txt,Israel’s war on Gaza updates: Ceasefire hopes ‘drowned out by bombs’,2024,3,19,data_in/articles\2024-03-27_248.txt
2024-03-28_237.txt,Israel’s war on Gaza updates: ICJ again orders Israel to ensure aid to Gaza,2024,3,19,data_in/articles\2024-03-28_237.txt
2024-03-30_616.txt,Israel’s war on Gaza updates: Ceasefire talks to resume in Egypt,2024,3,19,data_in/articles\2024-03-30_616.txt
2024-03-29_225.txt,Israel’s war on Gaza updates: Deadly strike on centre housing displaced,2024,3,19,data_in/articles\2024-03-29_225.txt
2024-04-03_165.txt,Israel’s war on Gaza updates: 6 months of war sees children deprived of aid,2024,4,19,data_in/articles\2024-04-03_165.txt
2024-03-31_207.txt,Israel’s war on Gaza updates: Israeli army says Hezbollah commander killed,2024,3,19,data_in/articles\2024-03-31_207.txt
2024-04-02_184.txt,Israel’s war on Gaza updates: Aid workers killed amid ‘man-made famine’,2024,4,19,data_in/articles\2024-04-02_184.txt
2024-04-01_196.txt,Israel’s war on Gaza updates: New Israeli law paves way for Al Jazeera ban,2024,4,19,data_in/articles\2024-04-01_196.txt
2024-04-04_157.txt,Israel’s war on Gaza updates: Biden threatens policy change on Gaza,2024,4,19,data_in/articles\2024-04-04_157.txt
2024-04-07_120.txt,Israel’s war on Gaza updates: Israel says troops moved for new operations,2024,4,19,data_in/articles\2024-04-07_120.txt
2024-04-05_143.txt,Israel’s war on Gaza updates: ‘Scattered measures’ for Gaza aid not enough,2024,4,19,data_in/articles\2024-04-05_143.txt
2024-04-06_126.txt,Israel’s war on Gaza updates: Hamas sending team to Egypt ceasefire talks,2024,4,19,data_in/articles\2024-04-06_126.txt
2024-04-08_107.txt,Israel’s war on Gaza updates: Netanyahu says date set for Rafah offensive,2024,4,19,data_in/articles\2024-04-08_107.txt
2024-01-12_1431.txt,ICJ updates: Israel’s response to South Africa’s genocide case,2024,1,17,data_in/articles\2024-01-12_1431.txt
2024-04-08_103.txt,ICJ updates: Nicaragua’s case against Germany over Israel’s war on Gaza,2024,4,6,data_in/articles\2024-04-08_103.txt
2024-04-09_94.txt,"Israel’s war on Gaza updates: Israel blocked half of March food convoys, UN",2024,4,19,data_in/articles\2024-04-09_94.txt
2024-04-12_65.txt,Israel’s war on Gaza updates: One dead as settlers rampage in West Bank,2024,4,12,data_in/articles\2024-04-12_65.txt
2024-04-11_73.txt,"Israel’s war on Gaza updates: Famine already in north Gaza, says US",2024,4,12,data_in/articles\2024-04-11_73.txt
2024-04-16_25.txt,Israel’s war on Gaza updates: Israeli attack on Gaza police vehicle kills 9,2024,4,19,data_in/articles\2024-04-16_25.txt
2024-04-15_35.txt,Israel’s war on Gaza updates: New mass grave found at al-Shifa Hospital,2024,4,19,data_in/articles\2024-04-15_35.txt
2024-04-13_54.txt,"Israel’s war on Gaza updates: Iran sends drones, missiles towards Israel",2024,4,12,data_in/articles\2024-04-13_54.txt
2024-04-10_83.txt,Israel’s war on Gaza updates: Hamas chief’s sons killed in Israeli attack,2024,4,18,data_in/articles\2024-04-10_83.txt
2024-01-26_1274.txt,ICJ updates: Court orders Israel to prevent acts of genocide in Gaza,2024,1,27,data_in/articles\2024-01-26_1274.txt
2024-02-19_1033.txt,ICJ on Israeli occupation updates: Palestinians demand immediate end,2024,2,18,data_in/articles\2024-02-19_1033.txt
2024-01-11_1445.txt,ICJ updates: South Africa’s genocide case against Israel over Gaza war,2024,1,17,data_in/articles\2024-01-11_1445.txt
2024-02-20_1013.txt,ICJ hearings on Israel’s occupation of Palestine updates: Day two,2024,2,6,data_in/articles\2024-02-20_1013.txt
2024-02-21_1003.txt,ICJ hearings on Israel’s occupation of Palestine updates: Day three,2024,2,6,data_in/articles\2024-02-21_1003.txt
2024-02-12_1119.txt,US claims ship hit by Houthis was headed to Iran,2024,2,418,data_in/articles\2024-02-12_1119.txt
2024-02-22_987.txt,US military targets Houthi antiship cruise missiles in preemptive strikes,2024,2,662,data_in/articles\2024-02-22_987.txt
2024-02-19_1025.txt,"Houthis claim they hit British ship, downed US drone over Yemen",2024,2,612,data_in/articles\2024-02-19_1025.txt
2024-02-17_1054.txt,Yemen’s Houthis fire missiles at British oil tanker bound for India,2024,2,514,data_in/articles\2024-02-17_1054.txt
2024-04-02_175.txt,"What is World Central Kitchen, whose team was attacked by Israel in Gaza?",2024,4,944,data_in/articles\2024-04-02_175.txt
2024-01-23_1305.txt,"Israel, Gaza, Germany and the genocide in Namibia",2024,1,25,data_in/articles\2024-01-23_1305.txt
2024-03-04_860.txt,UN experts say grounds to believe rape occurred in Hamas attack on Israel,2024,3,539,data_in/articles\2024-03-04_860.txt
2024-01-14_1403.txt,"Portuguese FM: Ukraine can prevail, Russia a ‘Paper Tiger’",2024,1,83,data_in/articles\2024-01-14_1403.txt
2024-02-13_1103.txt,How is satire being used to highlight Israel’s war on Gaza?,2024,2,92,data_in/articles\2024-02-13_1103.txt
2024-01-09_1463.txt,Which countries back South Africa’s genocide case against Israel at ICJ?,2024,1,434,data_in/articles\2024-01-09_1463.txt
2024-01-02_1529.txt,The Take: Are Hezbollah and Israel close to an all-out war?,2024,1,127,data_in/articles\2024-01-02_1529.txt
2024-01-04_1503.txt,"The Take: Israel, Palestine, BDS, and the right to boycott in the US",2024,1,124,data_in/articles\2024-01-04_1503.txt
2024-01-15_1388.txt,The Take: The discontent brewing in the Biden administration over Gaza,2024,1,144,data_in/articles\2024-01-15_1388.txt
2024-01-22_1311.txt,The Take: What will remain of journalism in Gaza?,2024,1,111,data_in/articles\2024-01-22_1311.txt
2024-01-11_1440.txt,The Take: The last keffiyeh factory in Palestine,2024,1,120,data_in/articles\2024-01-11_1440.txt
2024-01-29_1232.txt,"The Take: As US and UK air strikes land, Yemenis wonder what’s next",2024,1,142,data_in/articles\2024-01-29_1232.txt
2024-02-16_1063.txt,"The Take: As Israel attacks Rafah, how will Egypt respond at the border?",2024,2,122,data_in/articles\2024-02-16_1063.txt
2024-01-05_1495.txt,A Hamas leader is killed – what’s the state of play in the Middle East?,2024,1,119,data_in/articles\2024-01-05_1495.txt
2024-01-26_1270.txt,The Take: How long can Israel afford its war on Gaza?,2024,1,125,data_in/articles\2024-01-26_1270.txt
2024-01-19_1345.txt,The Take: Why is Germany supporting Israel at the ICJ?,2024,1,123,data_in/articles\2024-01-19_1345.txt
2024-01-10_1453.txt,The Take: The Houthis’ grip on Red Sea trade,2024,1,144,data_in/articles\2024-01-10_1453.txt
2024-02-08_1150.txt,"The Take: As Israel strikes Gaza’s Rafah, what can US diplomacy achieve?",2024,2,143,data_in/articles\2024-02-08_1150.txt
2024-01-12_1421.txt,The Take: Why South Africa is suing Israel for genocide in Gaza,2024,1,125,data_in/articles\2024-01-12_1421.txt
2024-01-31_1219.txt,The Take – ‘Lost trust’: Gaza residents await ceasefire deal,2024,1,144,data_in/articles\2024-01-31_1219.txt
2024-02-12_1116.txt,The Take: Is Israel replacing Palestinian workers with Indians?,2024,2,104,data_in/articles\2024-02-12_1116.txt
2024-02-19_1023.txt,The Take: The story of Hind Rajab,2024,2,124,data_in/articles\2024-02-19_1023.txt
2024-02-21_996.txt,US faith leaders call for a ceasefire. Will President Biden listen?,2024,2,146,data_in/articles\2024-02-21_996.txt
2024-03-11_387.txt,The Take: Observing Ramadan against the backdrop of war,2024,3,111,data_in/articles\2024-03-11_387.txt
2024-02-22_983.txt,What could a ruling on Israeli occupation mean for Palestine’s future?,2024,2,120,data_in/articles\2024-02-22_983.txt
2024-02-28_914.txt,The Take: ‘An extreme act’ – Why Aaron Bushnell self-immolated for Gaza,2024,2,127,data_in/articles\2024-02-28_914.txt
2024-03-07_824.txt,The Take: Gaza’s starvation looms over Biden’s State of the Union address,2024,3,132,data_in/articles\2024-03-07_824.txt
2024-03-20_306.txt,The Take: Why has Israel launched an attack on al-Shifa Hospital again?,2024,3,110,data_in/articles\2024-03-20_306.txt
2024-03-01_892.txt,Palestinians were seeking food in Gaza City. Israeli forces opened fire,2024,3,126,data_in/articles\2024-03-01_892.txt
2024-03-21_295.txt,The Take: The strength and agony of Gaza’s mothers,2024,3,125,data_in/articles\2024-03-21_295.txt
2024-03-27_245.txt,The Take: UN Security Council votes for a Gaza ceasefire. Will it happen?,2024,3,135,data_in/articles\2024-03-27_245.txt
2024-03-28_229.txt,The Take – October 7: Al Jazeera investigates,2024,3,109,data_in/articles\2024-03-28_229.txt
2024-04-03_160.txt,The Take: Will Israel’s protests change Netanyahu’s calculus?,2024,4,114,data_in/articles\2024-04-03_160.txt
2024-04-05_131.txt,Did Israel intentionally target a World Central Kitchen convoy in Gaza?,2024,4,130,data_in/articles\2024-04-05_131.txt
2024-01-26_1268.txt,ICJ rules Israel must prevent acts of genocide in Gaza: Key takeaways,2024,1,622,data_in/articles\2024-01-26_1268.txt
2024-01-14_1402.txt,Iran vs Palestine 4-1: AFC Asian Cup 2023 – as it happened,2024,1,28,data_in/articles\2024-01-14_1402.txt
2024-01-14_1397.txt,Palestine lose to Iran but win hearts on ‘special night’ at Asian Cup,2024,1,718,data_in/articles\2024-01-14_1397.txt
2024-01-29_1234.txt,Qatar vs Palestine 2-1: AFC Asian Cup 2023 – as it happened,2024,1,31,data_in/articles\2024-01-29_1234.txt
2024-02-01_1208.txt,Is South Africa’s foreign policy contradictory or a balancing act?,2024,2,1243,data_in/articles\2024-02-01_1208.txt
2024-01-11_1436.txt,Day one of the ICJ genocide hearing against Israel: Key takeaways,2024,1,1178,data_in/articles\2024-01-11_1436.txt
2024-01-16_1380.txt,"Altruism, opportunism or both: What pushed South Africa to ICJ over Gaza?",2024,1,1334,data_in/articles\2024-01-16_1380.txt
2024-01-24_1290.txt,ICJ to decide on emergency measures in Israel-Gaza genocide case on Friday,2024,1,716,data_in/articles\2024-01-24_1290.txt
2024-01-26_1266.txt,"What has the ICJ ordered Israel to do on Gaza war, and what’s next?",2024,1,1489,data_in/articles\2024-01-26_1266.txt
2024-01-02_1526.txt,Israel promises to fight South Africa genocide accusation at ICJ,2024,1,350,data_in/articles\2024-01-02_1526.txt
2024-01-15_1389.txt,"This past week, we all became South Africans",2024,1,1119,data_in/articles\2024-01-15_1389.txt
2024-01-25_1281.txt,What will the ICJ announce on Israel’s Gaza war? The possible scenarios,2024,1,1158,data_in/articles\2024-01-25_1281.txt
2024-02-28_915.txt,‘Jolt to reality’: Gaza war shakes up South Africa’s election campaign,2024,2,1270,data_in/articles\2024-02-28_915.txt
2024-01-14_1404.txt,What will be the outcome of the ICJ genocide case against Israel?,2024,1,138,data_in/articles\2024-01-14_1404.txt
2024-01-12_1420.txt,Israel rejects accusations of genocide in Gaza war at ICJ hearing,2024,1,769,data_in/articles\2024-01-12_1420.txt
2024-01-11_1443.txt,A quick guide to South Africa’s ICJ case against Israel,2024,1,644,data_in/articles\2024-01-11_1443.txt
2024-01-11_1438.txt,ICJ hears South Africa’s genocide case against Israel over Gaza war,2024,1,842,data_in/articles\2024-01-11_1438.txt
2024-02-08_1147.txt,"S Africa’s Ramaphosa renews call for Gaza ceasefire, Palestinian state",2024,2,728,data_in/articles\2024-02-08_1147.txt
2024-01-12_1419.txt,ICJ genocide case: What are Israel’s arguments and do they hold up?,2024,1,1799,data_in/articles\2024-01-12_1419.txt
2024-01-09_1460.txt,Israel’s war on Gaza and the ‘obligation to prevent genocide’,2024,1,1281,data_in/articles\2024-01-09_1460.txt
2024-01-14_1406.txt,Namibia condemns Germany for defending Israel in ICJ genocide case,2024,1,708,data_in/articles\2024-01-14_1406.txt
2024-03-06_837.txt,South Africa asks ICJ for more measures against Israel over Gaza ‘famine’,2024,3,459,data_in/articles\2024-03-06_837.txt
2024-02-13_1097.txt,South Africa urges ICJ to consider action on Israel’s planned Rafah assault,2024,2,586,data_in/articles\2024-02-13_1097.txt
2024-02-02_1192.txt,Can South Africa’s genocide case at the ICJ stop Israel?,2024,2,129,data_in/articles\2024-02-02_1192.txt
2024-01-11_1439.txt,Protests as UN top court hears genocide case against Israel over Gaza war,2024,1,164,data_in/articles\2024-01-11_1439.txt
